Time (Days),Gas Volume,Oil Volume,Water Volume ,Gas Production,Oil Production
8/6/08,0.13717,,8,2016.1063,
8/7/08,0.10363,,0,2016.20993,
8/8/08,0.12379,,2,2016.33372,
8/9/08,0.11701,,4,2016.45073,
8/10/08,0.14291,,2,2016.59364,
8/11/08,0.0928,,2,2016.68644,
8/12/08,0.13883,,0,2016.82527,
8/13/08,0.10312,,4,2016.92839,
8/14/08,0.13652,,4,2017.06491,
8/15/08,0.10779,,2,2017.1727,
8/16/08,0.13918,,2,2017.31188,
8/17/08,0.1033,,5,2017.41518,
8/18/08,0.12863,,8,2017.54381,
8/19/08,0.10895,,0,2017.65276,
8/20/08,0.1328,,1,2017.78556,
8/21/08,0.11037,,5,2017.89593,
8/22/08,0.13806,,0,2018.03399,
8/23/08,0.09419,,4,2018.12818,
8/24/08,0.16777,,2,2018.29595,
8/25/08,0.08249,,4,2018.37844,
8/26/08,0.16579,,2,2018.54423,
8/27/08,0.0779,,2,2018.62213,
8/28/08,0.16642,,2,2018.78855,
8/29/08,0.08202,,3,2018.87057,
8/30/08,0.17053,,0,2019.0411,
8/31/08,0.08321,,2,2019.12431,
9/1/08,0.16822,,1,2019.29253,
9/2/08,0.08387,,4,2019.3764,
9/3/08,0.1643,,2,2019.5407,
9/4/08,0.08591,,5,2019.62661,
9/5/08,0.14764,,0,2019.77425,
9/6/08,0.10577,,2,2019.88002,
9/7/08,0.0821,,2,2019.96212,
9/8/08,0.16451,,2,2020.12663,
9/9/08,0.08166,,4,2020.20829,
9/10/08,0.16851,,0,2020.3768,
9/11/08,0.08377,,4,2020.46057,
9/12/08,0.1696,,5,2020.63017,
9/13/08,0.08246,,3,2020.71263,
9/14/08,0.16824,,3,2020.88087,
9/15/08,0.08323,,2,2020.9641,
9/16/08,0.16931,,3,2021.13341,
9/17/08,0.08427,,4,2021.21768,
9/18/08,0.16845,,3,2021.38613,
9/19/08,0.0844,,2,2021.47053,
9/20/08,0.15095,,2,2021.62148,
9/21/08,0.10148,,2,2021.72296,
9/22/08,0.11224,,0,2021.8352,
9/23/08,0.14017,,14,2021.97537,
9/24/08,0.08292,,2,2022.05829,
9/25/08,0.16962,,2,2022.22791,
9/26/08,0.06452,,2,2022.29243,
9/27/08,0.15396,,1,2022.44639,
9/28/08,0.10837,,1,2022.55476,
9/29/08,0.11222,,1,2022.66698,
9/30/08,0.14611,,2,2022.81309,
10/1/08,0.07279,,1,2022.88588,
10/2/08,0.14945,,1,2023.03533,
10/3/08,0.06001,,0,2023.09534,
10/4/08,0.15387,,2,2023.24921,
10/5/08,0.14646,,2,2023.39567,
10/6/08,0.07111,,2,2023.46678,
10/7/08,0.14132,,2,2023.6081,
10/8/08,0.07341,,2,2023.68151,
10/9/08,0.14993,,2,2023.83144,
10/10/08,0.14867,,3,2023.98011,
10/11/08,0.07284,,1,2024.05295,
10/12/08,0.14957,,1,2024.20252,
10/13/08,0.06783,,2,2024.27035,
10/14/08,0.11485,,2,2024.3852,
10/15/08,0.15163,,2,2024.53683,
10/16/08,0.07796,,2,2024.61479,
10/17/08,0.15913,,2,2024.77392,
10/18/08,0.10478,,4,2024.8787,
10/19/08,0.11384,,0,2024.99254,
10/20/08,0.14699,,0,2025.13953,
10/21/08,0.07258,,2,2025.21211,
10/22/08,0.1445,,0,2025.35661,
10/23/08,0.08028,,4,2025.43689,
10/24/08,0.11683,,0,2025.55372,
10/25/08,0.17693,,10,2025.73065,
10/26/08,0.09974,,8,2025.83039,
10/27/08,0.14805,,6,2025.97844,
10/28/08,0.1679,,3,2026.14634,
10/29/08,0.08152,,3,2026.22786,
10/30/08,0.16732,,3,2026.39518,
10/31/08,0.16678,,4,2026.56196,
11/1/08,0.13619,,4,2026.69815,
11/2/08,0.16621,,2,2026.86436,
11/3/08,0.08294,,2,2026.9473,
11/4/08,0.16512,,0,2027.11242,
11/5/08,0.08308,,4,2027.1955,
11/6/08,0.16537,,5,2027.36087,
11/7/08,0.08055,,4,2027.44142,
11/8/08,0.16523,,2,2027.60665,
11/9/08,0.08195,,2,2027.6886,
11/10/08,0.16574,,2,2027.85434,
11/11/08,0.07987,,3,2027.93421,
11/12/08,0.16522,,1,2028.09943,
11/13/08,0.08007,,5,2028.1795,
11/14/08,0.16559,,4,2028.34509,
11/15/08,0.10159,,4,2028.44668,
11/16/08,0.14204,,2,2028.58872,
11/17/08,0.10584,,4,2028.69456,
11/18/08,0.13705,,2,2028.83161,
11/19/08,0.10666,,0,2028.93827,
11/20/08,0.13708,,2,2029.07535,
11/21/08,0.08778,,3,2029.16313,
11/22/08,0.15635,,1,2029.31948,
11/23/08,0.07933,,4,2029.39881,
11/24/08,0.16046,,2,2029.55927,
11/25/08,0.07988,,3,2029.63915,
11/26/08,0.16474,,2,2029.80389,
11/27/08,0.07951,,6,2029.8834,
11/28/08,0.16435,,2,2030.04775,
11/29/08,0.08049,,2,2030.12824,
11/30/08,0.16258,,0,2030.29082,
12/1/08,0.07868,,4,2030.3695,
12/2/08,0.163,,0,2030.5325,
12/3/08,0.16273,,0,2030.69523,
12/4/08,0.16465,,2,2030.85988,
12/5/08,0.07987,,1,2030.93975,
12/6/08,0.16221,,3,2031.10196,
12/7/08,0.08016,,2,2031.18212,
12/8/08,0.16254,,3,2031.34466,
12/9/08,0.08448,,1,2031.42914,
12/10/08,0.08244,,4,2031.51158,
12/11/08,0.15701,,0,2031.66859,
12/12/08,0.07919,,0,2031.74778,
12/13/08,0.16269,,0,2031.91047,
12/14/08,0.07905,,2,2031.98952,
12/15/08,0.16104,,4,2032.15056,
12/16/08,0.07648,,2,2032.22704,
12/17/08,0.16038,,2,2032.38742,
12/18/08,0.07839,,4,2032.46581,
12/19/08,0.16057,,2,2032.62638,
12/20/08,0.07853,,12,2032.70491,
12/21/08,0.16131,,3,2032.86622,
12/22/08,0.07821,,3,2032.94443,
12/23/08,0.1599,,2,2033.10433,
12/24/08,0.07834,,2,2033.18267,
12/25/08,0.15984,,2,2033.34251,
12/26/08,0.16091,,4,2033.50342,
12/27/08,0.15928,,2,2033.6627,
12/28/08,0.07914,,4,2033.74184,
12/29/08,0.15952,,2,2033.90136,
12/30/08,0.07876,,2,2033.98012,
12/31/08,0.14016,,2,2034.12028,
1/1/09,0.08073,,2,2034.20101,
1/2/09,0.15853,,3,2034.35954,
1/3/09,0.07654,,3,2034.43608,
1/4/09,0.1591,,2,2034.59518,
1/5/09,0.07924,,1,2034.67442,
1/6/09,0.15889,,2,2034.83331,
1/7/09,0.08,,2,2034.91331,
1/8/09,0.16135,,2,2035.07466,
1/9/09,0.07204,,4,2035.1467,
1/10/09,0.16089,,2,2035.30759,
1/11/09,0.07879,,4,2035.38638,
1/12/09,0.1582,,2,2035.54458,
1/13/09,0.07926,,0,2035.62384,
1/14/09,0.07863,,10,2035.70247,
1/15/09,0.15768,,2,2035.86015,
1/16/09,0.06751,,3,2035.92766,
1/17/09,0.15364,,1,2036.0813,
1/18/09,0.07838,,1,2036.15968,
1/19/09,0.15689,,2,2036.31657,
1/20/09,0.07762,,2,2036.39419,
1/21/09,0.15648,,1,2036.55067,
1/22/09,0.07772,,3,2036.62839,
1/23/09,0.13698,,0,2036.76537,
1/24/09,0.10045,,2,2036.86582,
1/25/09,0.0773,,2,2036.94312,
1/26/09,0.15722,,4,2037.10034,
1/27/09,0.07795,,2,2037.17829,
1/28/09,0.15879,,2,2037.33708,
1/29/09,0.07808,,0,2037.41516,
1/30/09,0.12953,,3,2037.54469,
1/31/09,0.10624,,2,2037.65093,
2/1/09,0.07602,,1,2037.72695,
2/2/09,0.15888,,2,2037.88583,
2/3/09,0.07661,,1,2037.96244,
2/4/09,0.15657,,3,2038.11901,
2/5/09,0.07731,,2,2038.19632,
2/6/09,0.14844,,2,2038.34476,
2/7/09,0.08551,,0,2038.43027,
2/8/09,0.07685,,2,2038.50712,
2/9/09,0.15761,,2,2038.66473,
2/10/09,0.07765,,4,2038.74238,
2/11/09,0.15798,,2,2038.90036,
2/12/09,0.07972,,2,2038.98008,
2/13/09,0.13055,,2,2039.11063,
2/14/09,0.10595,,3,2039.21658,
2/15/09,0.07862,,3,2039.2952,
2/16/09,0.15756,,3,2039.45276,
2/17/09,0.07957,,3,2039.53233,
2/18/09,0.15805,,1,2039.69038,
2/19/09,0.07897,,2,2039.76935,
2/20/09,0.10766,,2,2039.87701,
2/21/09,0.12975,,2,2040.00676,
2/22/09,0.07898,,4,2040.08574,
2/23/09,0.15836,,0,2040.2441,
2/24/09,0.07872,,4,2040.32282,
2/25/09,0.1554,,2,2040.47822,
2/26/09,0.08221,,0,2040.56043,
2/27/09,0.07827,,2,2040.6387,
2/28/09,0.15846,,1,2040.79716,
3/1/09,0.08001,,1,2040.87717,
3/2/09,0.15886,,2,2041.03603,
3/3/09,0.07873,,3,2041.11476,
3/4/09,0.1554,,2,2041.27016,
3/5/09,0.08258,,1,2041.35274,
3/6/09,0.07829,,2,2041.43103,
3/7/09,0.15879,,0,2041.58982,
3/8/09,0.07928,,2,2041.6691,
3/9/09,0.15915,,2,2041.82825,
3/10/09,0.07971,,4,2041.90796,
3/11/09,0.10152,,4,2042.00948,
3/12/09,0.1302,,0,2042.13968,
3/13/09,0.08038,,5,2042.22006,
3/14/09,0.16178,,2,2042.38184,
3/15/09,0.07958,,3,2042.46142,
3/16/09,0.15836,,1,2042.61978,
3/17/09,0.07987,,2,2042.69965,
3/18/09,0.08782,,0,2042.78747,
3/19/09,0.15121,,0,2042.93868,
3/20/09,0.08013,,4,2043.01881,
3/21/09,0.15977,,2,2043.17858,
3/22/09,0.08024,,4,2043.25882,
3/23/09,0.14028,,0,2043.3991,
3/24/09,0.09908,,2,2043.49818,
3/25/09,0.07974,,4,2043.57792,
3/26/09,0.16054,,2,2043.73846,
3/27/09,0.07975,,2,2043.81821,
3/28/09,0.14839,,1,2043.9666,
3/29/09,0.07196,,1,2044.03856,
3/30/09,0.14849,,1,2044.18705,
3/31/09,0.07385,,2,2044.2609,
4/1/09,0.13394,,3,2044.39484,
4/2/09,0.09171,,1,2044.48655,
4/3/09,0.07808,,2,2044.56463,
4/4/09,0.1533,,2,2044.71793,
4/5/09,0.07461,,2,2044.79254,
4/6/09,0.15348,,0,2044.94602,
4/7/09,0.07653,,4,2045.02255,
4/8/09,0.07504,,0,2045.09759,
4/9/09,0.06505,,0,2045.16264,
4/10/09,0.1945,,2,2045.35714,
4/11/09,0.07701,,1,2045.43415,
4/12/09,0.15561,,1,2045.58976,
4/13/09,0.07808,,3,2045.66784,
4/14/09,0.11694,,1,2045.78478,
4/15/09,0.11725,,1,2045.90203,
4/16/09,0.07833,,2,2045.98036,
4/17/09,0.15778,,0,2046.13814,
4/18/09,0.07856,,2,2046.2167,
4/19/09,0.15844,,2,2046.37514,
4/20/09,0.08041,,4,2046.45555,
4/21/09,0.09219,,14,2046.54774,
4/22/09,0.14355,,0,2046.69129,
4/23/09,0.07907,,2,2046.77036,
4/24/09,0.15679,,2,2046.92715,
4/25/09,0.07771,,4,2047.00486,
4/26/09,0.15586,,3,2047.16072,
4/27/09,0.08068,,0,2047.2414,
4/28/09,0.079,,1,2047.3204,
4/29/09,0.15931,,4,2047.47971,
4/30/09,0.07925,,4,2047.55896,
5/1/09,0.15348,,1,2047.71244,
5/2/09,0.07766,,2,2047.7901,
5/3/09,0.08893,,6,2047.87903,
5/4/09,0.14391,,0,2048.02294,
5/5/09,0.07766,,4,2048.1006,
5/6/09,0.15402,,2,2048.25462,
5/7/09,0.07571,,2,2048.33033,
5/8/09,0.15128,,2,2048.48161,
5/9/09,0.07538,,4,2048.55699,
5/10/09,0.11827,,5,2048.67526,
5/11/09,0.11108,,1,2048.78634,
5/12/09,0.07519,,2,2048.86153,
5/13/09,0.15125,,1,2049.01278,
5/14/09,0.07535,,2,2049.08813,
5/15/09,0.15177,,0,2049.2399,
5/16/09,0.07586,,4,2049.31576,
5/17/09,0.14957,,2,2049.46533,
5/18/09,0.07196,,2,2049.53729,
5/19/09,0.12235,,2,2049.65964,
5/20/09,0.10004,,0,2049.75968,
5/21/09,0.07086,,16,2049.83054,
5/22/09,0.14875,,1,2049.97929,
5/23/09,0.07415,,2,2050.05344,
5/24/09,0.14416,,1,2050.1976,
5/25/09,0.07812,,2,2050.27572,
5/26/09,0.1433,,2,2050.41902,
5/27/09,0.07013,,2,2050.48915,
5/28/09,0.15869,,2,2050.64784,
5/29/09,0.07932,,4,2050.72716,
5/30/09,0.15432,,0,2050.88148,
5/31/09,0.08025,,4,2050.96173,
6/1/09,0.11193,,2,2051.07366,
6/2/09,0.12127,,16,2051.19493,
6/3/09,0.07869,,2,2051.27362,
6/4/09,0.15534,,2,2051.42896,
6/5/09,0.07743,,3,2051.50639,
6/6/09,0.15502,,1,2051.66141,
6/7/09,0.07992,,2,2051.74133,
6/8/09,0.15168,,2,2051.89301,
6/9/09,0.08669,,2,2051.9797,
6/10/09,0.08064,,2,2052.06034,
6/11/09,0.15373,,1,2052.21407,
6/12/09,0.0794,,2,2052.29347,
6/13/09,0.15442,,2,2052.44789,
6/14/09,0.07748,,4,2052.52537,
6/15/09,0.15528,,2,2052.68065,
6/16/09,0.07795,,2,2052.7586,
6/17/09,0.1491,,2,2052.9077,
6/18/09,0.09061,,2,2052.99831,
6/19/09,0.09135,,1,2053.08966,
6/20/09,0.0792,,1,2053.16886,
6/21/09,0.08193,,6,2053.25079,
6/22/09,0.15687,,1,2053.40766,
6/23/09,0.07718,,5,2053.48484,
6/24/09,0.15757,,1,2053.64241,
6/25/09,0.158,,2,2053.80041,
6/26/09,0.15645,,2,2053.95686,
6/27/09,0.07758,,0,2054.03444,
6/28/09,0.15468,,2,2054.18912,
6/29/09,0.07193,,2,2054.26105,
6/30/09,0.14416,,2,2054.40521,
7/1/09,0.14093,,2,2054.54614,
7/2/09,0.08359,,2,2054.62973,
7/3/09,0.14765,,0,2054.77738,
7/4/09,0.07422,,7,2054.8516,
7/5/09,0.14437,,2,2054.99597,
7/6/09,0.13941,,3,2055.13538,
7/7/09,0.07314,,1,2055.20852,
7/8/09,0.14411,,2,2055.35263,
7/9/09,0.14547,,1,2055.4981,
7/10/09,0.13811,,2,2055.63621,
7/11/09,0.14266,,2,2055.77887,
7/12/09,0.07274,,4,2055.85161,
7/13/09,0.14762,,4,2055.99923,
7/14/09,0.14671,,2,2056.14594,
7/15/09,0.07299,,2,2056.21893,
7/16/09,0.14594,,0,2056.36487,
7/17/09,0.14396,,0,2056.50883,
7/18/09,0.07284,,0,2056.58167,
7/19/09,0.14676,,16,2056.72843,
7/20/09,0.14185,,2,2056.87028,
7/21/09,0.12429,,2,2056.99457,
7/22/09,0.0893,,2,2057.08387,
7/23/09,0.14392,,2,2057.22779,
7/24/09,0.14209,,2,2057.36988,
7/25/09,0.0698,,2,2057.43968,
7/26/09,0.14295,,12,2057.58263,
7/27/09,0.14449,,0,2057.72712,
7/28/09,0.14267,,2,2057.86979,
7/29/09,0.06984,,4,2057.93963,
7/30/09,0.14528,,2,2058.08491,
7/31/09,0.12891,,2,2058.21382,
8/1/09,0.1479,,2,2058.36172,
8/2/09,0.13884,,4,2058.50056,
8/3/09,0.0738,,2,2058.57436,
8/4/09,0.13968,,2,2058.71404,
8/5/09,0.1407,,2,2058.85474,
8/6/09,0.14023,,1,2058.99497,
8/7/09,0.11781,,2,2059.11278,
8/8/09,0.08865,,2,2059.20143,
8/9/09,0.146,,2,2059.34743,
8/10/09,0.15043,,2,2059.49786,
8/11/09,0.14556,,2,2059.64342,
8/12/09,0.07476,,2,2059.71818,
8/13/09,0.10139,,3,2059.81957,
8/14/09,0.1178,,0,2059.93737,
8/15/09,0.13855,,0,2060.07592,
8/16/09,0.14611,,4,2060.22203,
8/17/09,0.14631,,2,2060.36834,
8/18/09,0.13579,,1,2060.50413,
8/19/09,0.08013,,0,2060.58426,
8/20/09,0.14778,,4,2060.73204,
8/21/09,0.14414,,0,2060.87618,
8/22/09,0.14406,,4,2061.02024,
8/23/09,0.14463,,2,2061.16487,
8/24/09,0.06776,,2,2061.23263,
8/28/09,0.3789,,0,2061.61153,
8/29/09,0.15211,,0,2061.76364,
8/30/09,0.15438,,0,2061.91802,
8/31/09,0.15034,,2,2062.06836,
9/1/09,0.14449,,2,2062.21285,
9/2/09,0.08916,,2,2062.30201,
9/3/09,0.1447,,1,2062.44671,
9/4/09,0.14256,,1,2062.58927,
9/5/09,0.15128,,0,2062.74055,
9/6/09,0.15287,,2,2062.89342,
9/7/09,0.14722,,2,2063.04064,
9/8/09,0.12329,,2,2063.16393,
9/9/09,0.10313,,2,2063.26706,
9/10/09,0.14883,,0,2063.41589,
9/11/09,0.13739,,1,2063.55328,
9/12/09,0.15201,,1,2063.70529,
9/13/09,0.13087,,2,2063.83616,
9/14/09,0.07976,,2,2063.91592,
9/15/09,0.15574,,2,2064.07166,
9/16/09,0.14988,,2,2064.22154,
9/17/09,0.14728,,2,2064.36882,
9/18/09,0.13587,,2,2064.50469,
9/19/09,0.14263,,2,2064.64732,
9/20/09,0.12715,,2,2064.77447,
9/21/09,0.14436,,2,2064.91883,
9/22/09,0.09654,,0,2065.01537,
9/23/09,0.11685,,4,2065.13222,
9/24/09,0.14624,,0,2065.27846,
9/25/09,0.13455,,2,2065.41301,
9/26/09,0.14036,,2,2065.55337,
9/27/09,0.15052,,1,2065.70389,
9/28/09,0.15052,,1,2065.85441,
9/29/09,0.14101,,2,2065.99542,
9/30/09,0.14384,,1,2066.13926,
10/1/09,0.13539,,2,2066.27465,
10/2/09,0.13908,,1,2066.41373,
10/3/09,0.12206,,0,2066.53579,
10/4/09,0.11581,,4,2066.6516,
10/5/09,0.13279,,2,2066.78439,
10/6/09,0.14296,,0,2066.92735,
10/7/09,0.13986,,2,2067.06721,
10/8/09,0.14599,,1,2067.2132,
10/9/09,0.13766,,2,2067.35086,
10/10/09,0.14337,,1,2067.49423,
10/11/09,0.1457,,2,2067.63993,
10/12/09,0.14083,,1,2067.78076,
10/13/09,0.13657,,1,2067.91733,
10/14/09,0.1508,,0,2068.06813,
10/15/09,0.14027,,2,2068.2084,
10/16/09,0.11907,,3.78,2068.32747,
10/17/09,0.12614,,2.31,2068.45361,
10/18/09,0.13966,,2,2068.59327,
10/19/09,0.1352,,2,2068.72847,
10/20/09,0.13917,,2,2068.86764,
10/21/09,0.1456,,2,2069.01324,
10/22/09,0.13506,,2,2069.1483,
10/23/09,0.14129,,2,2069.28959,
10/24/09,0.0686,,0,2069.35819,
10/25/09,0.18539,,5,2069.54358,
10/26/09,0.14663,,2,2069.69021,
10/27/09,0.14437,,0,2069.83458,
10/28/09,0.14745,,4,2069.98203,
10/29/09,0.14808,,1,2070.13011,
10/30/09,0.14699,,2,2070.2771,
10/31/09,0.15324,,2,2070.43034,
11/1/09,0.14613,,4,2070.57647,
11/2/09,0.14706,,2,2070.72353,
11/3/09,0.14569,,3,2070.86922,
11/4/09,0.14863,,2,2071.01785,
11/5/09,0.14764,,2,2071.16549,
11/6/09,0.14445,,2,2071.30994,
11/7/09,0.14643,,2,2071.45637,
11/8/09,0.15401,,2,2071.61038,
11/9/09,0.14447,,1,2071.75485,
11/10/09,0.1544,,2,2071.90925,
11/11/09,0.14505,,1,2072.0543,
11/12/09,0.14566,,2,2072.19996,
11/13/09,0.14617,,2,2072.34613,
11/14/09,0.14353,,2,2072.48966,
11/15/09,0.14907,,0,2072.63873,
11/16/09,0.14261,,2,2072.78134,
11/17/09,0.15078,,2,2072.93212,
11/18/09,0.13586,,2,2073.06798,
11/19/09,0.12641,,2,2073.19439,
11/20/09,0.11054,,2,2073.30493,
11/21/09,0.13388,,1,2073.43881,
11/22/09,0.14503,,2,2073.58384,
11/23/09,0.14803,,1,2073.73187,
11/24/09,0.14529,,2,2073.87716,
11/25/09,0.14453,,1,2074.02169,
11/26/09,0.12752,,1,2074.14921,
11/27/09,0.13299,,1,2074.2822,
11/28/09,0.13428,,2,2074.41648,
11/29/09,0.1376,,2,2074.55408,
11/30/09,0.13904,,2,2074.69312,
12/1/09,0.13892,,2,2074.83204,
12/2/09,0.14039,,2,2074.97243,
12/3/09,0.13201,,0,2075.10444,
12/4/09,0.14302,,2,2075.24746,
12/5/09,0.14299,,2,2075.39045,
12/6/09,0.14252,,1,2075.53297,
12/7/09,0.1433,,2,2075.67627,
12/8/09,0.11243,,2,2075.7887,
12/9/09,0.14867,,2,2075.93737,
12/10/09,0.14005,,2,2076.07742,
12/11/09,0.14518,,0,2076.2226,
12/12/09,0.14372,,2,2076.36632,
12/13/09,0.09915,,0,2076.46547,
12/14/09,0.14129,,2,2076.60676,
12/15/09,0.14108,,2,2076.74784,
12/16/09,0.13972,,2,2076.88756,
12/17/09,0.13857,,2,2077.02613,
12/18/09,0.14113,,2,2077.16726,
12/19/09,0.13952,,3,2077.30678,
12/20/09,0.14057,,1,2077.44735,
12/21/09,0.14136,,0,2077.58871,
12/22/09,0.14014,,2,2077.72885,
12/23/09,0.14128,,1,2077.87013,
12/24/09,0.13484,,2,2078.00497,
12/25/09,0.14387,,4,2078.14884,
12/26/09,0.13854,,2,2078.28738,
12/27/09,0.11802,,4,2078.4054,
12/28/09,0.127,,2,2078.5324,
12/29/09,0.13286,,4,2078.66526,
12/30/09,0.12509,,2,2078.79035,
12/31/09,0.12492,,2,2078.91527,
1/1/10,0.12602,,1,2079.04129,
1/2/10,0.12469,,2,2079.16598,
1/3/10,0.17749,,2,2079.34347,
1/4/10,0.12315,,1,2079.46662,
1/5/10,0.12781,,1,2079.59443,
1/6/10,0.12545,,1,2079.71988,
1/7/10,0.12684,,1.31,2079.84672,
1/8/10,0.06924,,1.31,2079.91596,
1/10/10,0.18456,,0.28,2080.10052,
1/11/10,0.12712,,0,2080.22764,
1/12/10,0.16966,,2.33,2080.3973,
1/13/10,0.14962,,2,2080.54692,
1/14/10,0.17075,,2,2080.71767,
1/15/10,0.15122,,1.89,2080.86889,
1/16/10,0.14207,,2.46,2081.01096,
1/17/10,0.14335,,1.01,2081.15431,
1/18/10,0.14606,,2.48,2081.30037,
1/19/10,0.14154,,1.75,2081.44191,
1/20/10,0.14296,,2,2081.58487,
1/21/10,0.14182,,2,2081.72669,
1/22/10,0.07294,,2,2081.79963,
1/23/10,0.12911,,1.46,2081.92874,
1/24/10,0.17278,,2.61,2082.10152,
1/25/10,0.12666,,2.33,2082.22818,
1/26/10,0.11334,,0.87,2082.34152,
1/27/10,0.14734,,1.15,2082.48886,
1/28/10,0.14223,,0.87,2082.63109,
1/29/10,0.10086,,1.45,2082.73195,
1/30/10,0.09568,,0.43,2082.82763,
1/31/10,0.16589,,1.46,2082.99352,
2/1/10,0.09761,,1.89,2083.09113,
2/2/10,0.15522,,1.75,2083.24635,
2/3/10,0.12459,,1.45,2083.37094,
2/4/10,0.13026,,0.57,2083.5012,
2/5/10,0.10947,,2,2083.61067,
2/6/10,0.13235,,2,2083.74302,
2/7/10,0.10281,,2,2083.84583,
2/8/10,0.09932,,0,2083.94515,
2/9/10,0.13519,,2,2084.08034,
2/10/10,0.14614,,2,2084.22648,
2/11/10,0.09277,,0.57,2084.31925,
2/12/10,0.11403,,1.45,2084.43328,
2/13/10,0.1402,,1.02,2084.57348,
2/14/10,0.08619,,0.87,2084.65967,
2/15/10,0.11226,,2.32,2084.77193,
2/16/10,0.13994,,2,2084.91187,
2/17/10,0.09852,,2,2085.01039,
2/18/10,0.11573,,2,2085.12612,
2/19/10,0.14465,,1.02,2085.27077,
2/20/10,0.04924,,1,2085.32001,
2/21/10,0.10427,,0.15,2085.42428,
2/22/10,0.1221,,0,2085.54638,
2/23/10,0.11719,,1.6,2085.66357,
2/24/10,0.12455,,1,2085.78812,
2/25/10,0.09208,,1,2085.8802,
2/26/10,0.10416,,2,2085.98436,
2/27/10,0.09122,,2,2086.07558,
2/28/10,0.15826,,1.9,2086.23384,
3/1/10,0.14599,,0,2086.37983,
3/2/10,0.12671,,2,2086.50654,
3/3/10,0.09168,,2,2086.59822,
3/4/10,0.13502,,2,2086.73324,
3/5/10,0.13416,,2,2086.8674,
3/6/10,0.13063,,1.31,2086.99803,
3/7/10,0.1443,,1.01,2087.14233,
3/8/10,0.1416,,2.46,2087.28393,
3/9/10,0.14661,,1.46,2087.43054,
3/10/10,0.13562,,2.03,2087.56616,
3/11/10,0.09059,,2,2087.65675,
3/12/10,0.15562,,0.58,2087.81237,
3/13/10,0.17224,,2.18,2087.98461,
3/14/10,0.14581,,2,2088.13042,
3/15/10,0.15301,,2,2088.28343,
3/16/10,0.14177,,2.47,2088.4252,
3/17/10,0.15764,,1.16,2088.58284,
3/18/10,0.14186,,2.03,2088.7247,
3/19/10,0.14124,,0,2088.86594,
3/20/10,0.18875,,1.89,2089.05469,
3/21/10,0.15178,,0.72,2089.20647,
3/22/10,0.21184,,1.75,2089.41831,
3/23/10,0.15583,,2.33,2089.57414,
3/24/10,0.21898,,1.31,2089.79312,
3/25/10,0.14762,,2.76,2089.94074,
3/26/10,0.22203,,1.9,2090.16277,
3/27/10,0.20113,,1.59,2090.3639,
3/28/10,0.18712,,4.65,2090.55102,
3/29/10,0.14559,,10,2090.69661,
3/30/10,0.15186,,2,2090.84847,
3/31/10,0.23527,,0,2091.08374,
4/1/10,0.14384,,1.75,2091.22758,
4/2/10,0.1446,,0.43,2091.37218,
4/3/10,0.15675,,2.33,2091.52893,
4/4/10,0.19268,,1.59,2091.72161,
4/5/10,0.02527,,0.15,2091.74688,
4/7/10,0.10841,,0,2091.85529,
4/8/10,0.32199,,1,2092.17728,
4/9/10,0.19408,,1,2092.37136,
4/10/10,0.11734,,0.13,2092.4887,
4/11/10,0.22282,,1.46,2092.71152,
4/12/10,0.14894,,1.88,2092.86046,
4/13/10,0.14711,,1.61,2093.00757,
4/14/10,0.14336,,1.44,2093.15093,
4/15/10,0.14718,,1.17,2093.29811,
4/16/10,0.15081,,1.75,2093.44892,
4/17/10,0.17589,,1.01,2093.62481,
4/18/10,0.04683,,14.72,2093.67164,
4/21/10,0.33736,,0.87,2094.009,
4/22/10,0.21039,,0,2094.21939,
4/23/10,0.14852,,0,2094.36791,
4/24/10,0.1468,,1.75,2094.51471,
4/25/10,0.14569,,1.61,2094.6604,
4/26/10,0.1447,,1.73,2094.8051,
4/27/10,0.14154,,1.61,2094.94664,
4/28/10,0.14602,,1.01,2095.09266,
4/29/10,0.13573,,1.75,2095.22839,
4/30/10,0.12887,,1.15,2095.35726,
5/1/10,0.14521,,0.58,2095.50247,
5/2/10,0.14122,,20.11,2095.64369,
5/3/10,0.06755,,0,2095.71124,
5/4/10,0.15034,,27.25,2095.86158,
5/5/10,0.13364,,1.31,2095.99522,
5/6/10,0.1382,,1.15,2096.13342,
5/7/10,0.07656,,2,2096.20998,
5/8/10,0.14477,,3.78,2096.35475,
5/9/10,0.13504,,1.75,2096.48979,
5/10/10,0.06454,,1.15,2096.55433,
5/11/10,0.06046,,0,2096.61479,
5/12/10,0.21102,,0,2096.82581,
5/13/10,0.06998,,2,2096.89579,
5/14/10,0.14459,,9.6,2097.04038,
5/15/10,0.14049,,19.81,2097.18087,
5/16/10,0.07068,,1.75,2097.25155,
5/17/10,0.1387,,1.15,2097.39025,
5/18/10,0.06865,,1.46,2097.4589,
5/20/10,0.22042,,0,2097.67932,
5/21/10,0.15275,,0.43,2097.83207,
5/22/10,0.0862,,2,2097.91827,
5/23/10,0.13002,,0.87,2098.04829,
5/24/10,0.1535,,0,2098.20179,
5/25/10,0.0712,,2,2098.27299,
5/26/10,0.14891,,2,2098.4219,
5/27/10,0.08776,,1.9,2098.50966,
5/28/10,0.12767,,1.3,2098.63733,
5/29/10,0.14367,,1.02,2098.781,
5/30/10,0.07276,,1.75,2098.85376,
5/31/10,0.14856,,1.59,2099.00232,
